Date,District,fireCount
2017-10-28,Gurdaspur,41.0
2017-10-28,Hoshiarpur,26.0
2017-10-28,Jalandhar,69.0
2017-10-28,Kapurthala,81.0
2017-10-28,Ludhiana,114.0
2017-10-28,Mansa,179.0
2017-10-28,Moga,67.0
2017-10-28,Muktsar,186.0
2017-10-28,Pathankot,0.0
2017-10-28,Patiala,272.0
2017-10-28,Rupnagar,5.0
2017-10-28,SAS Nagar,4.0
2017-10-28,SBS Nagar,17.0
2017-10-28,Sangrur,375.0
2017-10-28,Tarn Taran,68.0
2017-10-29,Amritsar,19.0
2017-10-29,Barnala,137.0
2017-10-29,Bathinda,280.0
2017-10-29,Faridkot,120.0
2017-10-29,Fatehgarh Sahib,84.0
2017-10-29,Fazilka,42.0
2017-10-29,Firozpur,243.0
2017-10-29,Gurdaspur,55.0
2017-10-29,Hoshiarpur,30.0
2017-10-29,Jalandhar,81.0
2017-10-29,Kapurthala,102.0
2017-10-29,Ludhiana,190.0
2017-10-29,Mansa,244.0
2017-10-29,Moga,145.0
2017-10-29,Muktsar,164.0
2017-10-29,Pathankot,0.0
2017-10-29,Patiala,251.0
2017-10-29,Rupnagar,18.0
2017-10-29,SAS Nagar,3.0
2017-10-29,SBS Nagar,30.0
2017-10-29,Sangrur,458.0
2017-10-29,Tarn Taran,89.0
2017-10-30,Amritsar,14.0
2017-10-30,Barnala,176.0
2017-10-30,Bathinda,285.0
2017-10-30,Faridkot,135.0
2017-10-30,Fatehgarh Sahib,85.0
2017-10-30,Fazilka,27.0
2017-10-30,Firozpur,204.0
2017-10-30,Gurdaspur,73.0
2017-10-30,Hoshiarpur,20.0
2017-10-30,Jalandhar,86.0
2017-10-30,Kapurthala,76.0
2017-10-30,Ludhiana,191.0
2017-10-30,Mansa,200.0
2017-10-30,Moga,154.0
2017-10-30,Muktsar,191.0
2017-10-30,Pathankot,1.0
2017-10-30,Patiala,353.0
2017-10-30,Rupnagar,9.0
2017-10-30,SAS Nagar,9.0
2017-10-30,SBS Nagar,29.0
2017-10-30,Sangrur,579.0
2017-10-30,Tarn Taran,78.0
2017-10-31,Amritsar,12.0
2017-10-31,Barnala,182.0
2017-10-31,Bathinda,302.0
2017-10-31,Faridkot,128.0
2017-10-31,Fatehgarh Sahib,71.0
2017-10-31,Fazilka,18.0
2017-10-31,Firozpur,121.0
2017-10-31,Gurdaspur,34.0
2017-10-31,Hoshiarpur,28.0
2017-10-31,Jalandhar,119.0
2017-10-31,Kapurthala,58.0
2017-10-31,Ludhiana,233.0
2017-10-31,Mansa,229.0
2017-10-31,Moga,162.0
2017-10-31,Muktsar,185.0
2017-10-31,Pathankot,3.0
2017-10-31,Patiala,288.0
2017-10-31,Rupnagar,22.0
2017-10-31,SAS Nagar,0.0
2017-10-31,SBS Nagar,39.0
2017-10-31,Sangrur,682.0
2017-10-31,Tarn Taran,34.0
2017-11-01,Amritsar,6.0
2017-11-01,Barnala,209.0
2017-11-01,Bathinda,209.0
2017-11-01,Faridkot,169.0
2017-11-01,Fatehgarh Sahib,55.0
2017-11-01,Fazilka,20.0
2017-11-01,Firozpur,181.0
2017-11-01,Gurdaspur,13.0
2017-11-01,Hoshiarpur,26.0
2017-11-01,Jalandhar,47.0
2017-11-01,Kapurthala,57.0
2017-11-01,Ludhiana,171.0
2017-11-01,Mansa,238.0
2017-11-01,Moga,206.0
2017-11-01,Muktsar,115.0
2017-11-01,Pathankot,0.0
2017-11-01,Patiala,308.0
2017-11-01,Rupnagar,14.0
2017-11-01,SAS Nagar,2.0
2017-11-01,SBS Nagar,39.0
2017-11-01,Sangrur,710.0
2017-11-01,Tarn Taran,27.0
2017-11-02,Amritsar,3.0
2017-11-02,Barnala,81.0
2017-11-02,Bathinda,65.0
2017-11-02,Faridkot,32.0
2017-11-02,Fatehgarh Sahib,21.0
2017-11-02,Fazilka,13.0
2017-11-02,Firozpur,36.0
2017-11-02,Gurdaspur,3.0
2017-11-02,Hoshiarpur,0.0
2017-11-02,Jalandhar,22.0
2017-11-02,Kapurthala,25.0
2017-11-02,Ludhiana,106.0
2017-11-02,Mansa,61.0
2017-11-02,Moga,55.0
2017-11-02,Muktsar,93.0
2017-11-02,Pathankot,0.0
2017-11-02,Patiala,133.0
2017-11-02,Rupnagar,1.0
2017-11-02,SAS Nagar,2.0
2017-11-02,SBS Nagar,17.0
2017-11-02,Sangrur,352.0
2017-11-02,Tarn Taran,5.0
2017-11-03,Amritsar,6.0
2017-11-03,Barnala,167.0
2017-11-03,Bathinda,256.0
2017-11-03,Faridkot,95.0
2017-11-03,Fatehgarh Sahib,8.0
2017-11-03,Fazilka,21.0
2017-11-03,Firozpur,37.0
2017-11-03,Gurdaspur,12.0
2017-11-03,Hoshiarpur,8.0
2017-11-03,Jalandhar,26.0
2017-11-03,Kapurthala,20.0
2017-11-03,Ludhiana,61.0
2017-11-03,Mansa,206.0
2017-11-03,Moga,79.0
2017-11-03,Muktsar,163.0
2017-11-03,Pathankot,0.0
2017-11-03,Patiala,91.0
2017-11-03,Rupnagar,5.0
2017-11-03,SAS Nagar,0.0
2017-11-03,SBS Nagar,6.0
2017-11-03,Sangrur,407.0
2017-11-03,Tarn Taran,2.0
2017-11-04,Amritsar,39.0
2017-11-04,Barnala,347.0
2017-11-04,Bathinda,390.0
2017-11-04,Faridkot,139.0
2017-11-04,Fatehgarh Sahib,78.0
2017-11-04,Fazilka,7.0
2017-11-04,Firozpur,211.0
2017-11-04,Gurdaspur,80.0
2017-11-04,Hoshiarpur,23.0
2017-11-04,Jalandhar,172.0
2017-11-04,Kapurthala,121.0
2017-11-04,Ludhiana,452.0
2017-11-04,Mansa,368.0
2017-11-04,Moga,436.0
2017-11-04,Muktsar,144.0
2017-11-04,Pathankot,0.0
2017-11-04,Patiala,351.0
2017-11-04,Rupnagar,34.0
2017-11-04,SAS Nagar,1.0
2017-11-04,SBS Nagar,33.0
2017-11-04,Sangrur,976.0
2017-11-04,Tarn Taran,44.0
2017-11-05,Amritsar,36.0
2017-11-05,Barnala,60.0
2017-11-05,Bathinda,101.0
2017-11-05,Faridkot,31.0
2017-11-05,Fatehgarh Sahib,55.0
2017-11-05,Fazilka,0.0
2017-11-05,Firozpur,144.0
2017-11-05,Gurdaspur,69.0
2017-11-05,Hoshiarpur,10.0
2017-11-05,Jalandhar,151.0
2017-11-05,Kapurthala,88.0
2017-11-05,Ludhiana,329.0
2017-11-05,Mansa,160.0
2017-11-05,Moga,178.0
2017-11-05,Muktsar,28.0
2017-11-05,Pathankot,1.0
2017-11-05,Patiala,124.0
2017-11-05,Rupnagar,16.0
2017-11-05,SAS Nagar,1.0
2017-11-05,SBS Nagar,38.0
2017-11-05,Sangrur,319.0
2017-11-05,Tarn Taran,46.0
2017-11-06,Amritsar,0.0
2017-11-06,Barnala,18.0
2017-11-06,Bathinda,1.0
2017-11-06,Faridkot,0.0
2017-11-06,Fatehgarh Sahib,4.0
2017-11-06,Fazilka,0.0
2017-11-06,Firozpur,0.0
2017-11-06,Gurdaspur,15.0
2017-11-06,Hoshiarpur,2.0
2017-11-06,Jalandhar,7.0
2017-11-06,Kapurthala,7.0
2017-11-06,Ludhiana,45.0
2017-11-06,Mansa,0.0
2017-11-06,Moga,5.0
2017-11-06,Muktsar,0.0
2017-11-06,Pathankot,1.0
2017-11-06,Patiala,3.0
2017-11-06,Rupnagar,2.0
2017-11-06,SAS Nagar,0.0
2017-11-06,SBS Nagar,1.0
2017-11-06,Sangrur,54.0
2017-11-06,Tarn Taran,0.0
2017-11-07,Amritsar,0.0
2017-11-07,Barnala,29.0
2017-11-07,Bathinda,119.0
2017-11-07,Faridkot,26.0
2017-11-07,Fatehgarh Sahib,1.0
2017-11-07,Fazilka,19.0
2017-11-07,Firozpur,13.0
2017-11-07,Gurdaspur,0.0
2017-11-07,Hoshiarpur,0.0
2017-11-07,Jalandhar,0.0
2017-11-07,Kapurthala,0.0
2017-11-07,Ludhiana,0.0
2017-11-07,Mansa,50.0
2017-11-07,Moga,16.0
2017-11-07,Muktsar,36.0
2017-11-07,Pathankot,0.0
2017-11-07,Patiala,1.0
2017-11-07,Rupnagar,0.0
2017-11-07,SAS Nagar,0.0
2017-11-07,SBS Nagar,0.0
2017-11-07,Sangrur,39.0
2017-11-07,Tarn Taran,0.0
2017-11-08,Amritsar,0.0
2017-11-08,Barnala,468.0
2017-11-08,Bathinda,110.0
2017-11-08,Faridkot,104.0
2017-11-08,Fatehgarh Sahib,16.0
2017-11-08,Fazilka,51.0
2017-11-08,Firozpur,83.0
2017-11-08,Gurdaspur,15.0
2017-11-08,Hoshiarpur,7.0
2017-11-08,Jalandhar,5.0
2017-11-08,Kapurthala,9.0
2017-11-08,Ludhiana,122.0
2017-11-08,Mansa,128.0
2017-11-08,Moga,120.0
2017-11-08,Muktsar,42.0
2017-11-08,Pathankot,0.0
2017-11-08,Patiala,105.0
2017-11-08,Rupnagar,7.0
2017-11-08,SAS Nagar,1.0
2017-11-08,SBS Nagar,13.0
2017-11-08,Sangrur,703.0
2017-11-08,Tarn Taran,0.0
2017-11-09,Amritsar,14.0
2017-11-09,Barnala,81.0
2017-11-09,Bathinda,18.0
2017-11-09,Faridkot,0.0
2017-11-09,Fatehgarh Sahib,9.0
2017-11-09,Fazilka,23.0
2017-11-09,Firozpur,19.0
2017-11-09,Gurdaspur,15.0
2017-11-09,Hoshiarpur,1.0
2017-11-09,Jalandhar,7.0
2017-11-09,Kapurthala,3.0
2017-11-09,Ludhiana,46.0
2017-11-09,Mansa,100.0
2017-11-09,Moga,58.0
2017-11-09,Muktsar,57.0
2017-11-09,Pathankot,0.0
2017-11-09,Patiala,15.0
2017-11-09,Rupnagar,5.0
2017-11-09,SAS Nagar,1.0
2017-11-09,SBS Nagar,2.0
2017-11-09,Sangrur,150.0
2017-11-09,Tarn Taran,0.0
2017-11-10,Amritsar,11.0
2017-11-10,Barnala,72.0
2017-11-10,Bathinda,136.0
2017-11-10,Faridkot,0.0
2017-11-10,Fatehgarh Sahib,27.0
2017-11-10,Fazilka,12.0
2017-11-10,Firozpur,0.0
2017-11-10,Gurdaspur,61.0
2017-11-10,Hoshiarpur,14.0
2017-11-10,Jalandhar,92.0
2017-11-10,Kapurthala,10.0
2017-11-10,Ludhiana,269.0
2017-11-10,Mansa,362.0
2017-11-10,Moga,10.0
2017-11-10,Muktsar,2.0
2017-11-10,Pathankot,3.0
2017-11-10,Patiala,87.0
2017-11-10,Rupnagar,8.0
2017-11-10,SAS Nagar,0.0
2017-11-10,SBS Nagar,37.0
2017-11-10,Sangrur,205.0
2017-11-10,Tarn Taran,0.0
2017-11-11,Amritsar,9.0
2017-11-11,Barnala,0.0
2017-11-11,Bathinda,0.0
2017-11-11,Faridkot,0.0
2017-11-11,Fatehgarh Sahib,8.0
2017-11-11,Fazilka,0.0
2017-11-11,Firozpur,0.0
2017-11-11,Gurdaspur,35.0
2017-11-11,Hoshiarpur,0.0
2017-11-11,Jalandhar,6.0
2017-11-11,Kapurthala,2.0
2017-11-11,Ludhiana,23.0
2017-11-11,Mansa,0.0
2017-11-11,Moga,0.0
2017-11-11,Muktsar,0.0
2017-11-11,Pathankot,0.0
2017-11-11,Patiala,4.0
2017-11-11,Rupnagar,1.0
2017-11-11,SAS Nagar,2.0
2017-11-11,SBS Nagar,3.0
2017-11-11,Sangrur,4.0
2017-11-11,Tarn Taran,0.0
2017-11-12,Amritsar,0.0
2017-11-12,Barnala,0.0
2017-11-12,Bathinda,0.0
2017-11-12,Faridkot,0.0
2017-11-12,Fatehgarh Sahib,3.0
2017-11-12,Fazilka,1.0
2017-11-12,Firozpur,15.0
2017-11-12,Gurdaspur,1.0
2017-11-12,Hoshiarpur,0.0
2017-11-12,Jalandhar,0.0
2017-11-12,Kapurthala,0.0
2017-11-12,Ludhiana,0.0
2017-11-12,Mansa,0.0
2017-11-12,Moga,0.0
2017-11-12,Muktsar,1.0
2017-11-12,Pathankot,0.0
2017-11-12,Patiala,0.0
2017-11-12,Rupnagar,0.0
2017-11-12,SAS Nagar,0.0
2017-11-12,SBS Nagar,0.0
2017-11-12,Sangrur,0.0
2017-11-12,Tarn Taran,0.0
2017-11-13,Amritsar,0.0
2017-11-13,Barnala,0.0
2017-11-13,Bathinda,17.0
2017-11-13,Faridkot,6.0
2017-11-13,Fatehgarh Sahib,0.0
2017-11-13,Fazilka,84.0
2017-11-13,Firozpur,26.0
2017-11-13,Gurdaspur,1.0
2017-11-13,Hoshiarpur,3.0
2017-11-13,Jalandhar,0.0
2017-11-13,Kapurthala,1.0
2017-11-13,Ludhiana,0.0
2017-11-13,Mansa,4.0
2017-11-13,Moga,0.0
2017-11-13,Muktsar,77.0
2017-11-13,Pathankot,0.0
2017-11-13,Patiala,0.0
2017-11-13,Rupnagar,0.0
2017-11-13,SAS Nagar,0.0
2017-11-13,SBS Nagar,2.0
2017-11-13,Sangrur,6.0
2017-11-13,Tarn Taran,0.0
2017-11-14,Amritsar,0.0
2017-11-14,Barnala,199.0
2017-11-14,Bathinda,93.0
2017-11-14,Faridkot,10.0
2017-11-14,Fatehgarh Sahib,9.0
2017-11-14,Fazilka,0.0
2017-11-14,Firozpur,10.0
2017-11-14,Gurdaspur,1.0
2017-11-14,Hoshiarpur,3.0
2017-11-14,Jalandhar,16.0
2017-11-14,Kapurthala,1.0
2017-11-14,Ludhiana,89.0
2017-11-14,Mansa,161.0
2017-11-14,Moga,88.0
2017-11-14,Muktsar,0.0
2017-11-14,Pathankot,0.0
2017-11-14,Patiala,30.0
2017-11-14,Rupnagar,7.0
2017-11-14,SAS Nagar,0.0
2017-11-14,SBS Nagar,23.0
2017-11-14,Sangrur,130.0
2017-11-14,Tarn Taran,2.0
2017-11-15,Amritsar,0.0
2017-11-15,Barnala,0.0
2017-11-15,Bathinda,0.0
2017-11-15,Faridkot,0.0
2017-11-15,Fatehgarh Sahib,1.0
2017-11-15,Fazilka,0.0
2017-11-15,Firozpur,0.0
2017-11-15,Gurdaspur,0.0
2017-11-15,Hoshiarpur,0.0
2017-11-15,Jalandhar,0.0
2017-11-15,Kapurthala,0.0
2017-11-15,Ludhiana,0.0
2017-11-15,Mansa,0.0
2017-11-15,Moga,0.0
2017-11-15,Muktsar,0.0
2017-11-15,Pathankot,0.0
2017-11-15,Patiala,2.0
2017-11-15,Rupnagar,0.0
2017-11-15,SAS Nagar,0.0
2017-11-15,SBS Nagar,0.0
2017-11-15,Sangrur,1.0
2017-11-15,Tarn Taran,0.0
2017-11-16,Amritsar,0.0
2017-11-16,Barnala,0.0
2017-11-16,Bathinda,0.0
2017-11-16,Faridkot,0.0
2017-11-16,Fatehgarh Sahib,0.0
2017-11-16,Fazilka,2.0
2017-11-16,Firozpur,3.0
2017-11-16,Gurdaspur,0.0
2017-11-16,Hoshiarpur,2.0
2017-11-16,Jalandhar,0.0
2017-11-16,Kapurthala,0.0
2017-11-16,Ludhiana,0.0
2017-11-16,Mansa,0.0
2017-11-16,Moga,0.0
2017-11-16,Muktsar,0.0
2017-11-16,Pathankot,0.0
2017-11-16,Patiala,0.0
2017-11-16,Rupnagar,0.0
2017-11-16,SAS Nagar,0.0
2017-11-16,SBS Nagar,0.0
2017-11-16,Sangrur,0.0
2017-11-16,Tarn Taran,1.0
2017-11-17,Amritsar,1.0
2017-11-17,Barnala,0.0
2017-11-17,Bathinda,0.0
2017-11-17,Faridkot,1.0
2017-11-17,Fatehgarh Sahib,0.0
2017-11-17,Fazilka,47.0
2017-11-17,Firozpur,37.0
2017-11-17,Gurdaspur,0.0
2017-11-17,Hoshiarpur,0.0
2017-11-17,Jalandhar,0.0
2017-11-17,Kapurthala,0.0
2017-11-17,Ludhiana,0.0
2017-11-17,Mansa,0.0
2017-11-17,Moga,0.0
2017-11-17,Muktsar,4.0
2017-11-17,Pathankot,0.0
2017-11-17,Patiala,0.0
2017-11-17,Rupnagar,0.0
2017-11-17,SAS Nagar,0.0
2017-11-17,SBS Nagar,0.0
2017-11-17,Sangrur,1.0
2017-11-17,Tarn Taran,5.0
2017-11-18,Amritsar,6.0
2017-11-18,Barnala,0.0
2017-11-18,Bathinda,1.0
2017-11-18,Faridkot,30.0
2017-11-18,Fatehgarh Sahib,0.0
2017-11-18,Fazilka,129.0
2017-11-18,Firozpur,135.0
2017-11-18,Gurdaspur,0.0
2017-11-18,Hoshiarpur,0.0
2017-11-18,Jalandhar,0.0
2017-11-18,Kapurthala,0.0
2017-11-18,Ludhiana,0.0
2017-11-18,Mansa,4.0
2017-11-18,Moga,0.0
2017-11-18,Muktsar,77.0
2017-11-18,Pathankot,0.0
2017-11-18,Patiala,0.0
2017-11-18,Rupnagar,0.0
2017-11-18,SAS Nagar,1.0
2017-11-18,SBS Nagar,0.0
2017-11-18,Sangrur,0.0
2017-11-18,Tarn Taran,24.0
2017-11-19,Amritsar,24.0
2017-11-19,Barnala,42.0
2017-11-19,Bathinda,81.0
2017-11-19,Faridkot,121.0
2017-11-19,Fatehgarh Sahib,3.0
2017-11-19,Fazilka,366.0
2017-11-19,Firozpur,416.0
2017-11-19,Gurdaspur,3.0
2017-11-19,Hoshiarpur,2.0
2017-11-19,Jalandhar,8.0
2017-11-19,Kapurthala,9.0
2017-11-19,Ludhiana,24.0
2017-11-19,Mansa,52.0
2017-11-19,Moga,62.0
2017-11-19,Muktsar,365.0
2017-11-19,Pathankot,0.0
2017-11-19,Patiala,4.0
2017-11-19,Rupnagar,0.0
2017-11-19,SAS Nagar,0.0
2017-11-19,SBS Nagar,1.0
2017-11-19,Sangrur,25.0
2017-11-19,Tarn Taran,116.0
2017-11-20,Amritsar,0.0
2017-11-20,Barnala,0.0
2017-11-20,Bathinda,0.0
2017-11-20,Faridkot,0.0
2017-11-20,Fatehgarh Sahib,0.0
2017-11-20,Fazilka,0.0
2017-11-20,Firozpur,0.0
2017-11-20,Gurdaspur,0.0
2017-11-20,Hoshiarpur,0.0
2017-11-20,Jalandhar,0.0
2017-11-20,Kapurthala,0.0
2017-11-20,Ludhiana,0.0
2017-11-20,Mansa,0.0
2017-11-20,Moga,0.0
2017-11-20,Muktsar,0.0
2017-11-20,Pathankot,0.0
2017-11-20,Patiala,0.0
2017-11-20,Rupnagar,0.0
2017-11-20,SAS Nagar,0.0
2017-11-20,SBS Nagar,0.0
2017-11-20,Sangrur,0.0
2017-11-20,Tarn Taran,0.0
2017-11-21,Amritsar,0.0
2017-11-21,Barnala,0.0
2017-11-21,Bathinda,0.0
2017-11-21,Faridkot,0.0
2017-11-21,Fatehgarh Sahib,0.0
2017-11-21,Fazilka,0.0
2017-11-21,Firozpur,0.0
2017-11-21,Gurdaspur,0.0
2017-11-21,Hoshiarpur,0.0
2017-11-21,Jalandhar,0.0
2017-11-21,Kapurthala,0.0
2017-11-21,Ludhiana,0.0
2017-11-21,Mansa,0.0
2017-11-21,Moga,0.0
2017-11-21,Muktsar,0.0
2017-11-21,Pathankot,0.0
2017-11-21,Patiala,0.0
2017-11-21,Rupnagar,0.0
2017-11-21,SAS Nagar,0.0
2017-11-21,SBS Nagar,0.0
2017-11-21,Sangrur,0.0
2017-11-21,Tarn Taran,0.0
2017-11-22,Amritsar,0.0
2017-11-22,Barnala,0.0
2017-11-22,Bathinda,0.0
2017-11-22,Faridkot,0.0
2017-11-22,Fatehgarh Sahib,0.0
2017-11-22,Fazilka,0.0
2017-11-22,Firozpur,0.0
2017-11-22,Gurdaspur,0.0
2017-11-22,Hoshiarpur,0.0
2017-11-22,Jalandhar,0.0
2017-11-22,Kapurthala,0.0
2017-11-22,Ludhiana,0.0
2017-11-22,Mansa,0.0
2017-11-22,Moga,0.0
2017-11-22,Muktsar,0.0
2017-11-22,Pathankot,0.0
2017-11-22,Patiala,0.0
2017-11-22,Rupnagar,0.0
2017-11-22,SAS Nagar,0.0
2017-11-22,SBS Nagar,0.0
2017-11-22,Sangrur,0.0
2017-11-22,Tarn Taran,0.0
2017-11-23,Amritsar,0.0
2017-11-23,Barnala,0.0
2017-11-23,Bathinda,0.0
2017-11-23,Faridkot,0.0
2017-11-23,Fatehgarh Sahib,0.0
2017-11-23,Fazilka,0.0
2017-11-23,Firozpur,0.0
2017-11-23,Gurdaspur,0.0
2017-11-23,Hoshiarpur,0.0
2017-11-23,Jalandhar,0.0
2017-11-23,Kapurthala,0.0
2017-11-23,Ludhiana,0.0
2017-11-23,Mansa,0.0
2017-11-23,Moga,0.0
2017-11-23,Muktsar,0.0
2017-11-23,Pathankot,0.0
2017-11-23,Patiala,0.0
2017-11-23,Rupnagar,0.0
2017-11-23,SAS Nagar,0.0
2017-11-23,SBS Nagar,0.0
2017-11-23,Sangrur,0.0
2017-11-23,Tarn Taran,0.0
2017-11-24,Amritsar,0.0
2017-11-24,Barnala,0.0
2017-11-24,Bathinda,0.0
2017-11-24,Faridkot,0.0
2017-11-24,Fatehgarh Sahib,0.0
2017-11-24,Fazilka,0.0
2017-11-24,Firozpur,0.0
2017-11-24,Gurdaspur,0.0
2017-11-24,Hoshiarpur,0.0
2017-11-24,Jalandhar,0.0
2017-11-24,Kapurthala,0.0
2017-11-24,Ludhiana,0.0
2017-11-24,Mansa,0.0
2017-11-24,Moga,0.0
2017-11-24,Muktsar,0.0
2017-11-24,Pathankot,0.0
2017-11-24,Patiala,0.0
2017-11-24,Rupnagar,0.0
2017-11-24,SAS Nagar,0.0
2017-11-24,SBS Nagar,0.0
2017-11-24,Sangrur,0.0
2017-11-24,Tarn Taran,0.0
2017-11-25,Amritsar,0.0
2017-11-25,Barnala,0.0
2017-11-25,Bathinda,0.0
2017-11-25,Faridkot,0.0
2017-11-25,Fatehgarh Sahib,0.0
2017-11-25,Fazilka,0.0
2017-11-25,Firozpur,0.0
2017-11-25,Gurdaspur,0.0
2017-11-25,Hoshiarpur,0.0
2017-11-25,Jalandhar,0.0
2017-11-25,Kapurthala,0.0
2017-11-25,Ludhiana,0.0
2017-11-25,Mansa,0.0
2017-11-25,Moga,0.0
2017-11-25,Muktsar,0.0
2017-11-25,Pathankot,0.0
2017-11-25,Patiala,0.0
2017-11-25,Rupnagar,0.0
2017-11-25,SAS Nagar,0.0
2017-11-25,SBS Nagar,0.0
2017-11-25,Sangrur,0.0
2017-11-25,Tarn Taran,0.0
2017-11-26,Amritsar,0.0
2017-11-26,Barnala,0.0
2017-11-26,Bathinda,0.0
2017-11-26,Faridkot,0.0
2017-11-26,Fatehgarh Sahib,0.0
2017-11-26,Fazilka,0.0
2017-11-26,Firozpur,0.0
2017-11-26,Gurdaspur,0.0
2017-11-26,Hoshiarpur,0.0
2017-11-26,Jalandhar,0.0
2017-11-26,Kapurthala,0.0
2017-11-26,Ludhiana,0.0
2017-11-26,Mansa,0.0
2017-11-26,Moga,0.0
2017-11-26,Muktsar,0.0
2017-11-26,Pathankot,0.0
2017-11-26,Patiala,0.0
2017-11-26,Rupnagar,0.0
2017-11-26,SAS Nagar,0.0
2017-11-26,SBS Nagar,0.0
2017-11-26,Sangrur,0.0
2017-11-26,Tarn Taran,0.0
2017-11-27,Amritsar,0.0
2017-11-27,Barnala,0.0
2017-11-27,Bathinda,0.0
2017-11-27,Faridkot,0.0
2017-11-27,Fatehgarh Sahib,0.0
2017-11-27,Fazilka,0.0
2017-11-27,Firozpur,0.0
2017-11-27,Gurdaspur,0.0
2017-11-27,Hoshiarpur,0.0
2017-11-27,Jalandhar,0.0
2017-11-27,Kapurthala,0.0
2017-11-27,Ludhiana,0.0
2017-11-27,Mansa,0.0
2017-11-27,Moga,0.0
2017-11-27,Muktsar,0.0
2017-11-27,Pathankot,0.0
2017-11-27,Patiala,0.0
2017-11-27,Rupnagar,0.0
2017-11-27,SAS Nagar,0.0
2017-11-27,SBS Nagar,0.0
2017-11-27,Sangrur,0.0
2017-11-27,Tarn Taran,0.0
2017-11-28,Amritsar,0.0
2017-11-28,Barnala,0.0
2017-11-28,Bathinda,0.0
2017-11-28,Faridkot,0.0
2017-11-28,Fatehgarh Sahib,0.0
2017-11-28,Fazilka,0.0
2017-11-28,Firozpur,0.0
2017-11-28,Gurdaspur,0.0
2017-11-28,Hoshiarpur,0.0
2017-11-28,Jalandhar,0.0
2017-11-28,Kapurthala,0.0
2017-11-28,Ludhiana,0.0
2017-11-28,Mansa,0.0
2017-11-28,Moga,0.0
2017-11-28,Muktsar,0.0
2017-11-28,Pathankot,0.0
2017-11-28,Patiala,0.0
2017-11-28,Rupnagar,0.0
2017-11-28,SAS Nagar,0.0
2017-11-28,SBS Nagar,0.0
2017-11-28,Sangrur,0.0
2017-11-28,Tarn Taran,0.0
2017-11-29,Amritsar,0.0
2017-11-29,Barnala,0.0
2017-11-29,Bathinda,0.0
2017-11-29,Faridkot,0.0
2017-11-29,Fatehgarh Sahib,0.0
2017-11-29,Fazilka,0.0
2017-11-29,Firozpur,0.0
2017-11-29,Gurdaspur,0.0
2017-11-29,Hoshiarpur,0.0
2017-11-29,Jalandhar,0.0
2017-11-29,Kapurthala,0.0
2017-11-29,Ludhiana,0.0
2017-11-29,Mansa,0.0
2017-11-29,Moga,0.0
2017-11-29,Muktsar,0.0
2017-11-29,Pathankot,0.0
2017-11-29,Patiala,0.0
2017-11-29,Rupnagar,0.0
2017-11-29,SAS Nagar,0.0
2017-11-29,SBS Nagar,0.0
2017-11-29,Sangrur,0.0
2017-11-29,Tarn Taran,0.0
2017-11-30,Amritsar,0.0
2017-11-30,Barnala,0.0
2017-11-30,Bathinda,0.0
2017-11-30,Faridkot,0.0
2017-11-30,Fatehgarh Sahib,0.0
2017-11-30,Fazilka,0.0
2017-11-30,Firozpur,0.0
2017-11-30,Gurdaspur,0.0
2017-11-30,Hoshiarpur,0.0
2017-11-30,Jalandhar,0.0
2017-11-30,Kapurthala,0.0
2017-11-30,Ludhiana,0.0
2017-11-30,Mansa,0.0
2017-11-30,Moga,0.0
2017-11-30,Muktsar,0.0
2017-11-30,Pathankot,0.0
2017-11-30,Patiala,0.0
2017-11-30,Rupnagar,0.0
2017-11-30,SAS Nagar,0.0
2017-11-30,SBS Nagar,0.0
2017-11-30,Sangrur,0.0
2017-11-30,Tarn Taran,0.0
2017-12-01,Amritsar,0.0
2017-12-01,Barnala,0.0
2017-12-01,Bathinda,0.0
2017-12-01,Faridkot,0.0
2017-12-01,Fatehgarh Sahib,0.0
2017-12-01,Fazilka,0.0
2017-12-01,Firozpur,0.0
2017-12-01,Gurdaspur,0.0
2017-12-01,Hoshiarpur,0.0
2017-12-01,Jalandhar,0.0
2017-12-01,Kapurthala,0.0
2017-12-01,Ludhiana,0.0
2017-12-01,Mansa,0.0
2017-12-01,Moga,0.0
2017-12-01,Muktsar,0.0
2017-12-01,Pathankot,0.0
2017-12-01,Patiala,0.0
2017-12-01,Rupnagar,0.0
2017-12-01,SAS Nagar,0.0
2017-12-01,SBS Nagar,0.0
2017-12-01,Sangrur,0.0
2017-12-01,Tarn Taran,0.0
2017-12-02,Amritsar,0.0
2017-12-02,Barnala,0.0
2017-12-02,Bathinda,0.0
2017-12-02,Faridkot,0.0
2017-12-02,Fatehgarh Sahib,0.0
2017-12-02,Fazilka,0.0
2017-12-02,Firozpur,0.0
2017-12-02,Gurdaspur,0.0
2017-12-02,Hoshiarpur,0.0
2017-12-02,Jalandhar,0.0
2017-12-02,Kapurthala,0.0
2017-12-02,Ludhiana,0.0
2017-12-02,Mansa,0.0
2017-12-02,Moga,0.0
2017-12-02,Muktsar,0.0
2017-12-02,Pathankot,0.0
2017-12-02,Patiala,0.0
2017-12-02,Rupnagar,0.0
2017-12-02,SAS Nagar,0.0
2017-12-02,SBS Nagar,0.0
2017-12-02,Sangrur,0.0
2017-12-02,Tarn Taran,0.0
2017-12-03,Amritsar,0.0
2017-12-03,Barnala,0.0
2017-12-03,Bathinda,0.0
2017-12-03,Faridkot,0.0
